Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,SO,BB,IBB,HP,GDP,AVG,OBP,SLG,OPS,OPS+,ISO,BABIP,TTO%,K%,BB%,BB/K,Team,League
Onaka Yuya,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-94,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Osuna Jose,134,543,501,49,127,23,0,23,219,71,2,4,0,2,79,39,5,1,13,0.253,0.308,0.437,0.745,115,0.184,0.259,26.0%,14.5%,7.2%,0.49,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Peters Dillon,18,34,30,1,0,0,0,0,0,0,0,0,1,0,21,3,0,0,0,0.000,0.091,0.000,0.091,-66,0.000,0.000,70.6%,61.8%,8.8%,0.14,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Rodriguez Elvin,7,9,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.000,0.000,0.000,0.000,-94,0.000,0.000,66.7%,66.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Santana Domingo,136,516,467,52,140,32,0,18,226,66,2,0,0,3,114,44,1,2,17,0.300,0.360,0.484,0.844,143,0.184,0.361,34.1%,22.1%,8.5%,0.39,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Sawai Ren,16,37,32,3,5,0,1,0,7,1,0,0,0,0,11,0,0,5,0,0.156,0.270,0.219,0.489,46,0.063,0.238,29.7%,29.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Shiomi Yasutaka,51,209,186,33,56,9,2,8,93,31,1,2,0,1,40,19,1,3,3,0.301,0.373,0.500,0.873,151,0.199,0.345,32.1%,19.1%,9.1%,0.48,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Sneed Cy,23,41,36,4,4,1,0,1,8,4,0,0,3,0,14,2,0,0,1,0.111,0.158,0.222,0.380,12,0.111,0.143,41.5%,34.1%,4.9%,0.14,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Takahashi Keiji,20,29,23,0,1,0,0,0,1,0,0,0,6,0,8,0,0,0,0,0.043,0.043,0.043,0.086,-69,0.000,0.067,27.6%,27.6%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Takanashi Hirotoshi,15,12,11,0,1,0,0,0,1,0,0,0,1,0,8,0,0,0,0,0.091,0.091,0.091,0.182,-42,0.000,0.333,66.7%,66.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Takeoka Ryusei,84,178,160,18,35,3,2,1,45,8,3,1,9,1,47,8,1,0,4,0.219,0.254,0.281,0.535,57,0.062,0.301,31.5%,26.4%,4.5%,0.17,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Uchiyama Souma,94,269,240,20,55,12,1,6,87,27,3,0,7,1,37,19,0,2,7,0.229,0.290,0.363,0.653,90,0.134,0.247,23.0%,13.8%,7.1%,0.51,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Yamada Tetsuto,105,422,376,43,87,21,3,14,156,40,4,0,0,4,102,39,0,3,8,0.231,0.306,0.415,0.721,108,0.184,0.277,36.7%,24.2%,9.2%,0.38,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Yamamoto Daiki,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-94,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Yamano Taichi,5,10,10,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0.100,0.100,0.100,0.200,-38,0.000,0.143,30.0%,30.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Yamasaki Kotaro,64,153,137,17,33,2,0,0,35,3,9,1,6,0,33,10,0,0,2,0.241,0.293,0.255,0.548,62,0.014,0.317,28.1%,21.6%,6.5%,0.30,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Yoshimura Kojiro,12,19,16,1,1,0,0,0,1,1,0,0,2,1,8,0,0,0,0,0.063,0.059,0.063,0.122,-59,0.000,0.111,42.1%,42.1%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
Almonte Zoilo,28,54,53,3,10,1,0,1,14,2,0,0,0,0,18,1,0,0,2,0.189,0.204,0.264,0.468,43,0.075,0.265,37.0%,33.3%,1.9%,0.06,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Aquino Aristides,20,68,65,2,10,4,0,1,17,6,0,1,0,1,32,2,0,0,0,0.154,0.176,0.262,0.438,32,0.108,0.273,51.5%,47.1%,2.9%,0.06,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Bright Kenta,33,68,58,6,14,0,2,0,18,4,2,0,3,0,20,6,0,1,0,0.241,0.323,0.310,0.633,99,0.069,0.368,38.2%,29.4%,8.8%,0.30,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Calixte Orlando,47,172,163,13,38,8,0,5,61,13,0,2,2,0,36,7,0,0,7,0.233,0.265,0.374,0.639,98,0.141,0.270,27.9%,20.9%,4.1%,0.19,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Donoue Naomichi,12,10,9,0,2,1,0,0,3,0,0,0,0,0,1,1,0,0,1,0.222,0.300,0.333,0.633,98,0.111,0.250,20.0%,10.0%,10.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Fukuda Nobumasa,19,26,20,3,3,0,0,1,6,1,0,0,0,0,4,5,2,1,0,0.150,0.346,0.300,0.646,103,0.150,0.133,38.5%,15.4%,19.2%,1.25,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Fukunaga Hiroki,97,325,291,30,70,16,1,2,94,15,2,2,7,5,62,20,2,2,9,0.241,0.289,0.323,0.612,90,0.082,0.293,25.8%,19.1%,6.2%,0.32,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Fukutani Koji,14,15,14,0,2,0,0,0,2,1,0,0,0,0,2,0,0,1,0,0.143,0.200,0.143,0.343,5,0.000,0.167,13.3%,13.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Gotoh Shunta,52,51,44,3,8,3,0,0,11,6,0,0,1,1,18,5,0,0,0,0.182,0.260,0.250,0.510,58,0.068,0.296,45.1%,35.3%,9.8%,0.28,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Gunji Yuya,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-108,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Higuchi Seishu,7,3,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-108,0.000,0.000,33.3%,33.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Hosokawa Seiya,140,576,518,62,131,30,1,24,235,78,0,0,0,1,161,49,3,8,17,0.253,0.326,0.454,0.780,143,0.201,0.320,40.6%,28.0%,8.5%,0.30,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ishibashi Kota,39,77,70,7,18,6,0,2,30,9,0,0,6,0,7,1,0,0,0,0.257,0.268,0.429,0.697,115,0.172,0.262,13.0%,9.1%,1.3%,0.14,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ishigaki Masami,22,26,23,1,2,0,0,0,2,0,0,0,1,0,6,2,0,0,0,0.087,0.160,0.087,0.247,-26,0.000,0.118,30.8%,23.1%,7.7%,0.33,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ishikawa Takaya,121,464,434,32,105,27,0,13,171,45,0,0,0,4,69,22,2,4,10,0.242,0.282,0.394,0.676,110,0.152,0.258,22.4%,14.9%,4.7%,0.32,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Itoh Kosuke,34,22,20,2,3,0,0,0,3,0,1,1,2,0,3,0,0,0,1,0.150,0.150,0.150,0.300,-10,0.000,0.176,13.6%,13.6%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Katoh Shohei,59,45,40,6,9,0,0,0,9,4,2,2,2,0,8,2,0,1,0,0.225,0.279,0.225,0.504,58,0.000,0.281,22.2%,17.8%,4.4%,0.25,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Katoh Takuma,10,8,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.000,0.000,0.000,0.000,-108,0.000,0.000,37.5%,37.5%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Katsuno Akiyoshi,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-108,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Kawagoe Seiji,18,36,33,3,7,1,0,0,8,1,0,0,0,0,8,3,0,0,1,0.212,0.278,0.242,0.520,62,0.030,0.280,30.6%,22.2%,8.3%,0.38,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Kinoshita Takuya,89,315,278,19,66,15,0,5,96,26,0,0,5,1,55,30,2,1,4,0.237,0.313,0.345,0.658,105,0.108,0.279,28.6%,17.5%,9.5%,0.55,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Matsuba Takahiro,11,15,13,0,0,0,0,0,0,1,0,0,2,0,9,0,0,0,0,0.000,0.000,0.000,0.000,-108,0.000,0.000,60.0%,60.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Matsuyama Shinya,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-108,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Mejia Humberto,8,17,15,0,1,1,0,0,2,1,0,0,2,0,6,0,0,0,0,0.067,0.067,0.133,0.200,-44,0.066,0.111,35.3%,35.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Miya Taisei,6,7,7,2,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0.286,0.286,0.286,0.572,78,0.000,0.333,14.3%,14.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Miyoshi Hironori,30,17,13,6,2,1,0,0,3,0,3,2,1,0,4,1,0,2,0,0.154,0.313,0.231,0.544,71,0.077,0.222,29.4%,23.5%,5.9%,0.25,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Mizowaki Hayato,59,45,40,5,7,2,0,0,9,3,1,0,2,0,12,2,0,1,0,0.175,0.233,0.225,0.458,42,0.050,0.250,31.1%,26.7%,4.4%,0.17,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Muramatsu Kaito,98,304,275,20,57,4,1,1,66,20,1,2,10,2,49,15,0,2,2,0.207,0.252,0.240,0.492,53,0.033,0.247,21.4%,16.1%,4.9%,0.31,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Nakachi Reia,9,15,14,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,1,0.000,0.000,0.000,0.000,-108,0.000,0.000,60.0%,60.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Neo Akira,2,5,5,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0.200,0.200,0.200,0.400,23,0.000,0.333,40.0%,40.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ogasawara Shinnosuke,25,52,47,1,5,1,0,0,6,2,0,0,3,0,28,1,0,1,0,0.106,0.143,0.128,0.271,-19,0.022,0.263,55.8%,53.8%,1.9%,0.04,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ohno Shota,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-108,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ohno Yudai,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-108,0.000,0.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ohshima Yohei,130,494,470,34,136,17,2,0,157,23,6,1,1,3,43,15,1,5,7,0.289,0.316,0.334,0.650,103,0.045,0.316,11.7%,8.7%,3.0%,0.35,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Okabayashi Yuki,143,633,584,61,163,21,10,3,213,31,12,8,9,1,89,39,1,0,11,0.279,0.324,0.365,0.689,115,0.086,0.325,20.7%,14.1%,6.2%,0.44,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Okano Yuichiro,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-108,0.000,,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Suzuki Hiroshi,9,4,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-108,0.000,0.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Takahashi Hiroto,25,46,37,1,6,0,0,0,6,2,0,0,7,0,16,2,0,0,0,0.162,0.205,0.162,0.367,13,0.000,0.286,39.1%,34.8%,4.3%,0.12,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Takahashi Shuhei,86,172,158,1,34,6,0,0,40,14,1,0,2,0,41,11,1,1,5,0.215,0.271,0.253,0.524,63,0.038,0.291,30.2%,23.8%,6.4%,0.27,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Takamatsu Wataru,23,1,1,8,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-108,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Tsuchida Ryuku,114,304,273,16,51,3,2,1,61,18,2,1,12,2,59,15,2,2,5,0.187,0.233,0.223,0.456,41,0.036,0.233,24.7%,19.4%,4.9%,0.25,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ueda Kotaro,13,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-108,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Ukai Kosuke,41,94,91,7,13,1,0,3,23,5,1,1,0,0,31,2,0,1,1,0.143,0.170,0.253,0.423,28,0.110,0.175,38.3%,33.0%,2.1%,0.06,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Umetsu Kodai,3,5,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.200,0.200,0.200,0.400,23,0.000,0.250,20.0%,20.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Usami Shingo,69,226,206,12,58,6,0,3,73,14,0,0,2,0,47,17,1,1,4,0.282,0.339,0.354,0.693,117,0.072,0.353,29.6%,20.8%,7.5%,0.36,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Viciedo Dayan,91,347,315,20,77,9,0,6,104,23,0,0,0,1,41,27,1,4,8,0.244,0.311,0.330,0.641,100,0.086,0.264,21.3%,11.8%,7.8%,0.66,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Wakui Hideaki,21,31,28,1,2,0,0,0,2,1,0,0,2,0,15,1,0,0,0,0.071,0.103,0.071,0.174,-51,0.000,0.154,51.6%,48.4%,3.2%,0.07,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Yamaasa Ryunosuke,7,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-108,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Yanagi Yuya,24,46,38,1,9,2,0,0,11,1,0,0,6,0,8,2,0,0,0,0.237,0.275,0.289,0.564,75,0.052,0.300,21.7%,17.4%,4.3%,0.25,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
Adachi Ryoichi,23,68,60,4,11,0,0,0,11,4,1,1,3,0,18,5,0,0,0,0.183,0.246,0.183,0.429,32,0.000,0.262,33.8%,26.5%,7.4%,0.28,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Cedeno Leandro,57,187,176,12,43,7,0,9,77,34,0,0,0,2,47,8,0,1,5,0.244,0.278,0.438,0.716,116,0.194,0.279,34.2%,25.1%,4.3%,0.17,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Chano Tokumasa,91,344,312,37,74,7,0,1,84,23,7,5,7,1,76,16,0,8,1,0.237,0.291,0.269,0.560,72,0.032,0.309,27.0%,22.1%,4.7%,0.21,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Fukuda Shuhei,36,114,94,6,18,1,0,0,19,5,5,1,3,1,15,15,0,1,1,0.191,0.306,0.202,0.508,57,0.011,0.225,26.3%,13.2%,13.2%,1.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Fukunaga Sho,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-103,0.000,0.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Gibo Sho,62,162,147,14,41,5,0,0,46,9,1,2,7,1,25,6,0,1,4,0.279,0.310,0.313,0.623,90,0.034,0.333,19.1%,15.4%,3.7%,0.24,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Gonzalez Marwin,84,321,299,28,65,14,0,12,115,38,2,0,1,1,85,15,0,5,3,0.217,0.266,0.385,0.651,96,0.168,0.261,34.9%,26.5%,4.7%,0.18,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Hirano Yamato,4,5,5,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0.200,0.200,0.200,0.400,22,0.000,0.333,40.0%,40.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Hirooka Taishi,44,103,90,12,18,4,1,1,27,9,0,2,1,0,26,12,1,0,2,0.200,0.294,0.300,0.594,81,0.100,0.270,37.9%,25.2%,11.7%,0.46,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Ikeda Ryoma,12,39,34,4,7,1,0,0,8,0,1,0,0,0,9,4,0,1,1,0.206,0.308,0.235,0.543,68,0.029,0.280,33.3%,23.1%,10.3%,0.44,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Ishikawa Ryo,14,11,11,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0.091,0.091,0.091,0.182,-46,0.000,0.125,27.3%,27.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Kita Ryoto,4,11,10,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0.000,0.091,0.000,0.091,-72,0.000,0.000,63.6%,54.5%,9.1%,0.17,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Kurebayashi Kotaro,127,482,443,37,122,19,1,8,167,39,4,6,7,3,63,28,0,1,19,0.275,0.318,0.377,0.695,112,0.102,0.304,20.5%,13.1%,5.8%,0.44,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Miyagi Hiroya,22,6,6,0,2,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0.333,0.333,0.333,0.666,104,0.000,0.667,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Mori Tomoya,110,453,384,49,113,24,2,18,195,64,4,1,1,7,61,54,4,7,9,0.294,0.385,0.508,0.893,171,0.214,0.304,29.4%,13.5%,11.9%,0.89,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Mune Yuma,122,478,428,38,105,17,3,2,134,22,1,1,9,1,55,36,1,4,9,0.245,0.309,0.313,0.622,90,0.068,0.277,19.5%,11.5%,7.5%,0.65,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Nakagawa Keita,135,563,506,66,136,29,5,12,211,55,5,5,6,1,90,43,0,7,9,0.269,0.334,0.417,0.751,128,0.148,0.306,25.8%,16.0%,7.6%,0.48,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Nishino Masahiro,43,138,122,5,24,6,0,0,30,8,0,0,5,0,9,11,0,0,4,0.197,0.263,0.246,0.509,55,0.049,0.212,14.5%,6.5%,8.0%,1.22,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Noguchi Tomoya,76,257,226,19,51,11,3,2,74,19,4,2,5,0,70,21,0,5,3,0.226,0.306,0.327,0.633,93,0.101,0.318,36.2%,27.2%,8.2%,0.30,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Oda Yuya,77,68,62,15,18,5,0,1,26,8,5,2,2,0,15,2,0,2,1,0.290,0.333,0.419,0.752,128,0.129,0.370,26.5%,22.1%,2.9%,0.13,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Ohsato Kosei,5,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-103,0.000,0.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Ohshiro Koji,57,51,46,7,9,3,0,1,15,10,1,0,0,0,8,4,0,1,2,0.196,0.275,0.326,0.601,82,0.130,0.216,25.5%,15.7%,7.8%,0.50,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Ohta Ryo,18,70,60,9,15,3,0,2,24,7,0,0,4,0,8,3,0,3,1,0.250,0.318,0.400,0.718,118,0.150,0.260,18.6%,11.4%,4.3%,0.38,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Okada Takahiro,20,42,39,3,7,0,0,0,7,4,0,0,0,1,9,2,0,0,0,0.179,0.214,0.179,0.393,21,0.000,0.226,26.2%,21.4%,4.8%,0.22,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Sano Kodai,47,38,36,11,6,0,0,1,9,3,5,1,2,0,7,0,0,0,0,0.167,0.167,0.250,0.417,25,0.083,0.179,21.1%,18.4%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Schwindel Frank,20,70,69,4,13,3,0,1,19,11,0,0,0,1,17,0,0,0,2,0.188,0.186,0.275,0.461,38,0.087,0.231,25.7%,24.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Sotani Ryuhei,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-103,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
