Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,SO,BB,IBB,HP,GDP,AVG,OBP,SLG,OPS,OPS+,ISO,BABIP,TTO%,K%,BB%,BB/K,Team,League
Mogi Eigoro,8,15,12,1,1,0,0,0,1,1,0,0,0,0,3,3,0,0,1,0.083,0.267,0.083,0.350,10,0.000,0.111,40.0%,20.0%,20.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Murabayashi Itsuki,98,340,301,35,77,14,2,2,101,32,11,5,12,2,55,21,0,4,12,0.256,0.311,0.336,0.647,97,0.080,0.305,22.9%,16.2%,6.2%,0.38,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Nishikawa Haruki,35,87,72,11,13,2,1,1,20,4,2,0,2,1,24,11,0,0,0,0.181,0.286,0.278,0.564,73,0.097,0.250,41.4%,27.6%,12.6%,0.46,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Norimoto Takahiro,24,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.000,0.000,0.000,0.000,-103,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Ogoh Yuya,120,441,390,53,102,16,3,10,154,49,13,8,8,6,85,36,0,1,3,0.262,0.321,0.395,0.716,118,0.133,0.306,29.7%,19.3%,8.2%,0.42,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Ohta Hikaru,104,233,173,19,42,6,0,3,57,14,1,0,28,1,47,27,0,4,4,0.243,0.356,0.329,0.685,111,0.086,0.315,33.0%,20.2%,11.6%,0.57,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Okajima Takero,114,410,361,33,96,20,0,6,134,43,3,2,5,7,67,33,1,3,10,0.266,0.327,0.371,0.698,113,0.105,0.305,25.9%,16.3%,8.0%,0.49,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Shimauchi Hiroaki,104,369,322,21,76,13,0,7,110,38,2,0,0,3,41,41,1,3,5,0.236,0.325,0.342,0.667,104,0.106,0.249,24.1%,11.1%,11.1%,1.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Shoji Kosei,19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-103,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Shozui Yuya,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.500,0.000,0.500,65,0.000,0.000,50.0%,0.0%,50.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Sumitani Ginjiro,65,145,131,9,29,2,0,1,34,10,0,0,6,1,23,5,0,2,2,0.221,0.259,0.260,0.519,58,0.039,0.259,20.0%,15.9%,3.4%,0.22,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Suzuki Daichi,101,292,250,25,61,9,1,5,87,27,0,2,7,2,36,24,0,9,6,0.244,0.330,0.348,0.678,107,0.104,0.265,22.3%,12.3%,8.2%,0.67,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Tanaka Kazuki,95,41,34,22,3,0,0,2,9,3,3,2,2,0,13,5,0,0,1,0.088,0.205,0.265,0.470,42,0.177,0.053,48.8%,31.7%,12.2%,0.38,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Tanaka Masahiro,24,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-103,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Tatsumi Ryosuke,133,495,434,45,114,16,5,9,167,43,13,4,8,1,99,40,0,12,3,0.263,0.341,0.385,0.726,121,0.122,0.321,29.9%,20.0%,8.1%,0.40,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Wada Ren,2,6,5,0,1,0,0,0,1,2,0,0,0,1,3,0,0,0,1,0.200,0.167,0.200,0.367,10,0.000,0.333,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Watanabe Yoshiaki,25,57,49,3,7,0,0,0,7,3,0,0,3,0,7,5,0,0,3,0.143,0.222,0.143,0.365,12,0.000,0.167,21.1%,12.3%,8.8%,0.71,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Yamasaki Tsuyoshi,117,307,261,29,53,6,5,2,75,19,13,6,7,1,58,35,2,3,9,0.203,0.303,0.287,0.590,81,0.084,0.252,30.9%,18.9%,11.4%,0.60,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Yasuda Yuma,53,127,110,7,24,2,0,3,35,7,0,0,0,0,25,16,0,1,5,0.218,0.323,0.318,0.641,96,0.100,0.256,34.6%,19.7%,12.6%,0.64,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
Enns Dietrich,12,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,788,1.000,1.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Furuichi Takeru,29,56,50,2,8,0,0,0,8,0,0,1,3,0,13,2,0,1,0,0.160,0.208,0.160,0.368,12,0.000,0.216,26.8%,23.2%,3.6%,0.15,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Genda Sosuke,100,435,397,30,102,9,4,0,119,22,5,6,8,1,82,26,0,3,5,0.257,0.307,0.300,0.607,84,0.043,0.323,24.8%,18.9%,6.0%,0.32,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Hasegawa Shinya,59,198,180,17,40,9,0,4,61,12,3,4,2,2,34,11,1,3,3,0.222,0.276,0.339,0.615,84,0.117,0.250,24.7%,17.2%,5.6%,0.32,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Hiranuma Shota,67,110,102,16,25,2,2,2,37,6,3,1,1,1,18,5,0,1,3,0.245,0.284,0.363,0.647,94,0.118,0.277,22.7%,16.4%,4.5%,0.28,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Hiruma Takuya,56,223,198,17,46,6,0,2,58,20,0,0,9,2,37,14,0,0,2,0.232,0.280,0.293,0.573,73,0.061,0.273,23.8%,16.6%,6.3%,0.38,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Kaneko Yuji,47,91,84,6,15,2,1,0,19,2,1,2,1,1,24,4,0,1,2,0.179,0.222,0.226,0.448,35,0.047,0.246,30.8%,26.4%,4.4%,0.17,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Kawagoe Seiji,12,38,30,2,4,0,0,1,7,5,0,0,1,0,13,6,0,1,0,0.133,0.297,0.233,0.530,62,0.100,0.188,52.6%,34.2%,15.8%,0.46,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Kishi Junichiro,61,197,177,16,37,5,0,3,51,12,3,2,4,1,33,11,0,4,6,0.209,0.269,0.288,0.557,68,0.079,0.239,23.9%,16.8%,5.6%,0.33,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Kodama Ryosuke,56,132,122,11,27,3,2,0,34,8,2,3,5,1,30,4,0,0,2,0.221,0.244,0.279,0.523,57,0.058,0.290,25.8%,22.7%,3.0%,0.13,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Koga Yuto,100,282,239,12,52,14,0,2,72,20,1,0,17,0,54,23,2,3,8,0.218,0.294,0.301,0.595,80,0.083,0.273,28.0%,19.1%,8.2%,0.43,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Kuriyama Takumi,77,191,157,17,34,4,0,7,59,19,1,0,0,2,32,31,1,1,7,0.217,0.346,0.376,0.722,118,0.159,0.225,36.6%,16.8%,16.2%,0.97,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Mackinnon David,127,514,464,50,120,17,2,15,186,50,1,1,0,2,91,48,0,0,7,0.259,0.327,0.401,0.728,119,0.142,0.292,30.0%,17.7%,9.3%,0.53,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Matsumoto Wataru,20,5,4,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0.000,0.000,0.000,0.000,-101,0.000,0.000,60.0%,60.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Nakamura Takeya,88,322,283,34,73,12,0,17,136,40,1,0,0,3,76,31,3,5,7,0.258,0.339,0.481,0.820,146,0.223,0.290,38.5%,23.6%,9.6%,0.41,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Nishikawa Manaya,41,109,97,9,22,4,0,1,29,8,4,1,5,1,16,5,0,1,0,0.227,0.269,0.299,0.568,71,0.072,0.259,20.2%,14.7%,4.6%,0.31,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Payton Mark,57,225,205,18,44,8,0,5,67,22,1,2,3,2,46,14,0,1,6,0.215,0.266,0.327,0.593,78,0.112,0.250,28.9%,20.4%,6.2%,0.30,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Satoh Ryusei,91,257,209,27,55,9,3,3,79,16,2,1,3,1,41,42,0,2,6,0.263,0.390,0.378,0.768,133,0.115,0.313,33.5%,16.0%,16.3%,1.02,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Sumida Chihiro,22,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-101,0.000,0.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Suzuki Shohei,72,267,242,19,58,8,2,0,70,15,10,0,8,1,34,15,0,1,3,0.240,0.286,0.289,0.575,74,0.049,0.278,18.4%,12.7%,5.6%,0.44,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Taira Kaima,23,6,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.000,0.000,0.000,0.000,-101,0.000,0.000,66.7%,66.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Takagi Wataru,5,19,19,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0.158,0.158,0.158,0.316,-5,0.000,0.273,42.1%,42.1%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Takahashi Kona,23,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.000,0.000,0.000,0.000,-101,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Takamatsu Wataru,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-101,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Takeda Aito,73,267,257,19,55,18,0,4,85,15,2,5,4,1,55,3,2,2,7,0.214,0.228,0.331,0.559,67,0.117,0.256,23.2%,20.6%,1.1%,0.05,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Takizawa Natsuo,16,17,16,4,3,0,0,1,6,1,0,0,1,0,4,0,0,0,0,0.188,0.188,0.375,0.563,66,0.187,0.182,29.4%,23.5%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Tonosaki Shuta,136,571,503,60,131,28,3,12,201,54,26,3,3,4,114,56,0,5,11,0.260,0.338,0.400,0.738,123,0.140,0.312,31.9%,20.0%,9.8%,0.49,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Tsuge Sena,59,137,125,5,23,4,0,0,27,13,0,1,6,1,23,3,0,2,5,0.184,0.214,0.216,0.430,30,0.032,0.223,19.0%,16.8%,2.2%,0.13,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Wakabayashi Gakuto,36,94,90,7,22,5,1,1,32,7,4,2,2,0,30,2,0,0,2,0.244,0.261,0.356,0.617,84,0.112,0.356,35.1%,31.9%,2.1%,0.07,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Watanabe Kento,57,209,192,17,41,13,0,6,72,25,2,1,0,1,63,11,0,5,2,0.214,0.273,0.375,0.648,93,0.161,0.282,38.3%,30.1%,5.3%,0.17,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Wu Nien-Ting,41,92,78,8,16,2,1,1,23,11,1,0,1,0,25,13,0,0,2,0.205,0.319,0.295,0.614,86,0.090,0.288,42.4%,27.2%,14.1%,0.52,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Yamakawa Hotaka,17,62,59,3,15,4,0,0,19,5,0,0,0,0,17,3,0,0,1,0.254,0.290,0.322,0.612,84,0.068,0.357,32.3%,27.4%,4.8%,0.18,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Yamamura Takayoshi,4,15,14,3,4,0,0,2,10,3,0,0,0,0,5,1,0,0,0,0.286,0.333,0.714,1.047,209,0.428,0.286,53.3%,33.3%,6.7%,0.20,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Yamanobe Kakeru,35,43,39,4,8,1,0,0,9,2,6,2,2,0,3,1,0,1,0,0.205,0.244,0.231,0.475,44,0.026,0.222,9.3%,7.0%,2.3%,0.33,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Yohkawa Naomasa,9,28,24,1,4,0,0,1,7,1,0,0,0,0,11,2,0,2,0,0.167,0.286,0.292,0.578,75,0.125,0.250,50.0%,39.3%,7.1%,0.18,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Yoza Kaito,15,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-101,0.000,0.000,66.7%,66.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
Alcantara Arismendy,41,125,113,14,23,6,0,4,41,10,1,0,3,0,41,9,0,0,1,0.204,0.262,0.363,0.625,88,0.159,0.279,43.2%,32.8%,7.2%,0.22,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Arizono Naoki,1,5,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,0.000,80.0%,80.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Asama Daiki,13,38,36,2,8,3,1,0,13,4,0,0,1,0,10,1,0,0,1,0.222,0.243,0.361,0.604,81,0.139,0.308,28.9%,26.3%,2.6%,0.10,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Egoshi Taiga,100,176,150,17,27,4,2,5,50,13,9,8,12,1,77,11,0,2,0,0.180,0.244,0.333,0.577,73,0.153,0.319,52.8%,43.8%,6.2%,0.14,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Fukuda Koki,24,63,57,8,10,3,0,2,19,7,0,0,1,0,19,4,0,1,1,0.175,0.242,0.333,0.575,73,0.158,0.222,39.7%,30.2%,6.3%,0.21,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Furukawa Yudai,17,47,43,2,8,4,0,0,12,4,0,0,1,2,15,1,0,0,1,0.186,0.196,0.279,0.475,43,0.093,0.267,34.0%,31.9%,2.1%,0.07,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Fushimi Torai,89,251,229,13,46,5,0,3,60,12,0,0,10,0,42,8,0,4,4,0.201,0.241,0.262,0.503,53,0.061,0.234,21.1%,16.7%,3.2%,0.19,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Gunji Yuya,55,187,169,15,43,4,0,3,56,19,2,1,2,0,30,16,0,0,4,0.254,0.319,0.331,0.650,97,0.077,0.294,26.2%,16.0%,8.6%,0.53,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Hanson Alen,39,96,90,9,13,3,0,4,28,9,2,1,0,1,12,5,0,0,3,0.144,0.188,0.311,0.499,49,0.167,0.120,21.9%,12.5%,5.2%,0.42,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Hosokawa Ryohei,60,112,97,11,21,5,1,1,31,10,1,2,8,0,26,7,0,0,0,0.216,0.269,0.320,0.589,78,0.104,0.286,30.4%,23.2%,6.2%,0.27,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Imagawa Yuma,28,69,61,7,12,1,0,0,13,1,3,0,0,0,17,6,0,2,0,0.197,0.290,0.213,0.503,55,0.016,0.273,33.3%,24.6%,8.7%,0.35,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Ishii Kazunari,36,100,83,8,14,3,2,0,21,4,3,0,3,0,27,14,1,0,0,0.169,0.289,0.253,0.542,66,0.084,0.250,41.0%,27.0%,14.0%,0.52,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Isobata Ryota,70,205,193,23,44,2,3,0,52,6,17,6,6,0,50,4,0,2,1,0.228,0.251,0.269,0.520,58,0.041,0.308,26.3%,24.4%,2.0%,0.08,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Itoh Hiromi,24,5,5,0,1,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0.200,0.200,0.400,0.600,78,0.200,0.333,40.0%,40.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Kamikawabata Daigo,108,346,293,16,62,5,1,0,69,18,3,4,12,1,51,34,1,6,5,0.212,0.305,0.235,0.540,66,0.023,0.255,24.6%,14.7%,9.8%,0.67,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Katoh Gosuke,62,222,200,18,42,6,0,6,66,16,3,1,0,1,35,18,1,3,1,0.210,0.284,0.330,0.614,85,0.120,0.225,26.6%,15.8%,8.1%,0.51,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Katoh Takayuki,24,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Kimura Fumikazu,1,2,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.500,0.500,1.000,1.500,347,0.500,0.500,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Kitayama Koki,14,7,7,1,2,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0.286,0.286,0.286,0.572,74,0.000,0.500,42.9%,42.9%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Kiyomiya Kotaro,99,416,356,41,87,20,1,10,139,41,2,2,0,4,69,53,1,3,6,0.244,0.344,0.390,0.734,123,0.146,0.274,31.7%,16.6%,12.7%,0.77,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Kohri Takuya,7,15,15,2,4,1,0,0,5,0,1,0,0,0,1,0,0,0,0,0.267,0.267,0.333,0.600,81,0.066,0.286,6.7%,6.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Mannami Chusei,141,582,533,69,141,33,0,25,249,74,2,1,2,2,138,41,2,4,12,0.265,0.321,0.467,0.788,137,0.202,0.312,35.1%,23.7%,7.0%,0.30,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Martinez Ariel,119,444,386,39,95,24,0,15,164,66,0,4,0,3,99,44,0,11,15,0.246,0.338,0.425,0.763,131,0.179,0.291,35.6%,22.3%,9.9%,0.44,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Matsumoto Go,134,561,507,51,140,16,2,3,169,30,12,12,7,3,57,37,3,7,11,0.276,0.332,0.333,0.665,103,0.057,0.304,17.3%,10.2%,6.6%,0.65,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Mizuno Tatsuki,31,62,56,1,9,4,1,0,15,6,1,1,1,1,21,4,0,0,0,0.161,0.213,0.268,0.481,45,0.107,0.250,40.3%,33.9%,6.5%,0.19,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Nakashima Takuya,17,32,29,3,6,0,0,0,6,2,2,1,1,0,5,2,0,0,0,0.207,0.258,0.207,0.465,43,0.000,0.250,21.9%,15.6%,6.2%,0.40,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Narama Taiki,65,196,181,20,44,12,2,2,66,15,2,2,3,1,50,8,1,3,4,0.243,0.285,0.365,0.650,96,0.122,0.323,30.6%,25.5%,4.1%,0.16,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Nomura Yuki,125,473,423,42,100,21,1,13,162,43,4,1,0,4,112,42,0,4,3,0.236,0.309,0.383,0.692,109,0.147,0.288,35.3%,23.7%,8.9%,0.38,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Shimizu Yushi,32,60,50,3,13,1,0,0,14,5,1,0,6,0,13,4,0,0,1,0.260,0.315,0.280,0.595,82,0.020,0.351,28.3%,21.7%,6.7%,0.31,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Suzuki Kenya,24,3,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-102,0.000,0.000,33.3%,33.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Tamiya Yua,10,31,31,4,8,1,0,2,15,9,2,0,0,0,7,0,0,0,0,0.258,0.258,0.484,0.742,121,0.226,0.273,29.0%,22.6%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Uehara Kenta,19,4,4,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0.250,0.250,0.250,0.500,52,0.000,0.500,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Umebayashi Yuki,7,6,6,0,3,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0.500,0.500,0.500,1.000,205,0.000,0.600,16.7%,16.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Usami Shingo,9,16,15,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0.000,0.063,0.000,0.063,-81,0.000,0.000,31.2%,25.0%,6.2%,0.25,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Uwasawa Naoyuki,24,3,3,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0.333,0.333,0.333,0.666,103,0.000,1.000,66.7%,66.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Wang Po-Jung,20,45,42,5,10,0,1,1,15,5,0,0,0,0,16,3,0,0,1,0.238,0.289,0.357,0.646,95,0.119,0.360,44.4%,35.6%,6.7%,0.19,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Yachi Ryota,44,88,76,6,15,0,0,0,15,5,0,0,4,0,9,8,0,0,1,0.197,0.274,0.197,0.471,45,0.000,0.224,19.3%,10.2%,9.1%,0.89,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Yamada Haruka,29,46,41,1,11,2,0,0,13,1,0,0,0,0,6,4,0,1,0,0.268,0.348,0.317,0.665,104,0.049,0.314,21.7%,13.0%,8.7%,0.67,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
Yazawa Kota,37,107,96,13,17,4,0,1,24,4,2,2,1,1,35,8,0,1,0,0.177,0.245,0.250,0.495,50,0.073,0.262,41.1%,32.7%,7.5%,0.23,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
